,State,State.Code,Year,Deaths,Population,Homicide_num,Year.month,Month.code,Unemployment_adj,Firearm.suicides,Suicides,Paid.Hunting.License.Holders,Annual.Burglary.Rate,Personal.income.per.capita..dollars.,Annual.robbery.rate,Annual.incarceration.rate,Number.of.sworn.officers.per.1.000.U.S..residents,Percentage.of.republican.voters.in.presidential.election,Num_pop_over15,Proportion.of.population.hispanic,Proportion.of.population.AA.or.B,Percentage.4.year.bachelors.or.above..25.years.old.and.over,Proportion.of.15.24,Density,Gallons.of.ethanol,Num_pov,MSA,Prop_male,homicide_total,prop_urban,p100khomicide_firearm,homicide_exclfirearm,p100khomicide_exclfirearm,p100khomicide_firearm_m6,time,Case
405,Iowa,19,1999,2274,2917634,6,1999/05,5,6.1,13,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,0.205646082,-4,-0.137097388,0.165659344,5,0
406,Iowa,19,1999,2077,2917634,7,1999/06,6,NA,12,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,0.239920429,-1,-0.034274347,0.14852217,6,0
407,Iowa,19,1999,2179,2917634,0,1999/07,7,NA,12,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,0,4,0.137097388,0.159946952,7,0
408,Iowa,19,1999,2072,2917634,9,1999/08,8,NA,16,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,0.308469123,-1,-0.034274347,0.165659344,8,0
409,Iowa,19,1999,2191,2917634,0,1999/09,9,NA,12,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,0,6,0.205646082,0.131384997,9,0
410,Iowa,19,1999,2379,2917634,6,1999/10,10,NA,1,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0.205646082,-5,-0.171371735,0.17125299,10,0
411,Iowa,19,1999,2306,2917634,7,1999/11,11,NA,16,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.239920429,-7,-0.239920429,0.136927753,11,0
412,Iowa,19,1999,2740,2917634,1,1999/12,12,NA,13,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,0.034274347,4,0.137097388,0.176795747,12,0
413,Iowa,19,2000,3023,2926324,7,2000/01,1,2.4,17,29,266880,558.4,27561,558.4,276,1.74,0.4822,2328247,2.8478,2.174,25.5,14.74278328,52.4,19300415,2858,1727051,NA,1,0.614217642,0.239207962,-6,-0.205035396,0.170998538,13,0
414,Iowa,19,2000,2411,2926324,3,2000/02,2,5.7,11,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,0.102517698,4,0.136690264,0.165184366,14,0
415,Iowa,19,2000,2376,2926324,7,2000/03,3,5.7,15,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,0.239207962,1,0.034172566,0.159471975,15,0
416,Iowa,19,2000,2250,2926324,5,2000/04,4,5.7,13,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,0.17086283,-2,-0.068345132,0.130994836,16,0
417,Iowa,19,2000,2036,2926324,6,2000/05,5,5.7,12,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0.205035396,-5,-0.17086283,0.165167402,17,0
418,Iowa,19,2000,2088,2926324,0,2000/06,6,5.6,14,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,0,2,0.068345132,0.17086283,18,0
419,Iowa,19,2000,2215,2926324,2,2000/07,7,5.6,6,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0.068345132,-1,-0.034172566,0.148081119,19,0
420,Iowa,19,2000,2152,2926324,9,2000/08,8,5.5,17,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,0.307553094,-7,-0.239207962,0.153776547,20,0
421,Iowa,19,2000,2170,2926324,8,2000/09,9,5.5,3,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,0.273380528,-1,-0.034172566,0.165167402,21,0
422,Iowa,19,2000,2426,2926324,1,2000/10,10,5.5,12,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0.034172566,0,0,0.165145363,22,0
423,Iowa,19,2000,2305,2926324,7,2000/11,11,5.5,17,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,0.239207962,-1,-0.034172566,0.153677368,23,0
424,Iowa,19,2000,2608,2926324,2,2000/12,12,5.5,15,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,0.068345132,2,0.068345132,0.130851578,24,0
425,Iowa,19,2001,2582,2931997,2,2001/01,1,3,14,27,259898,575.9,28367,575.9,272,NA,NA,2334602,3.0856,2.2354,23.9,14.81846673,NA,4929720,2858,NA,NA,2,NA,0.068212894,0,0,0.176315821,25,0
426,Iowa,19,2001,2265,2931997,7,2001/02,2,6.3,0,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,0.238745128,-4,-0.136425788,0.147816643,26,0
427,Iowa,19,2001,2477,2931997,4,2001/03,3,6.3,18,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,0.136425788,0,0,0.142110195,27,0
428,Iowa,19,2001,2314,2931997,9,2001/04,4,6.4,14,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,0.306958022,-4,-0.136425788,0.136425788,28,0
429,Iowa,19,2001,2228,2931997,2,2001/05,5,6.4,18,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,0.068212894,6,0.204638681,0.108003749,29,0
430,Iowa,19,2001,2192,2931997,1,2001/06,6,6.5,2,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,0.034106447,1,0.034106447,0.13074138,30,0
431,Iowa,19,2001,2245,2931997,1,2001/07,7,6.5,14,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,0.034106447,5,0.170532235,0.079581709,31,0
432,Iowa,19,2001,2152,2931997,2,2001/08,8,6.6,13,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,0.068212894,9,0.306958022,0.096634933,32,0
433,Iowa,19,2001,2459,2931997,0,2001/10,10,6.9,14,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,0,8,0.272851575,0.136425788,34,0
434,Iowa,19,2001,2197,2931997,5,2001/11,11,7,14,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,0.170532235,1,0.034106447,0.176177639,35,0
435,Iowa,19,2001,2498,2931997,9,2001/12,12,7.1,15,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.306958022,-9,-0.306958022,0.170462896,36,0
436,Iowa,19,2002,2584,2934234,0,2002/01,1,3.9,15,26,NA,635,29099,635,284,NA,NA,2340123,3.2985,2.2957,23.1,14.86783263,NA,22237368,2899,NA,NA,10,NA,0,10,0.340804448,0.204543341,37,0
437,Iowa,19,2002,2385,2934234,9,2002/02,2,5,13,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,0.306724004,-4,-0.136321779,0.210201746,38,0
438,Iowa,19,2002,2618,2934234,7,2002/03,3,5,10,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.238563114,-7,-0.238563114,0.170402224,39,0
439,Iowa,19,2002,2287,2934234,6,2002/04,4,4.9,16,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,0.204482669,1,0.034080445,0.187442447,40,0
440,Iowa,19,2002,2233,2934234,6,2002/05,5,4.9,0,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,0.204482669,-1,-0.034080445,0.16472215,41,0
441,Iowa,19,2002,2126,2934234,2,2002/06,6,4.9,19,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,0.06816089,0,0,0.147681928,42,0
442,Iowa,19,2002,2143,2934234,3,2002/07,7,5,13,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,0.102241335,4,0.136321779,0.159042076,43,0
443,Iowa,19,2002,2083,2934234,5,2002/08,8,5,15,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,0.170402224,-1,-0.034080445,0.130641705,44,0
444,Iowa,19,2002,2190,2934234,4,2002/09,9,5.1,16,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0.136321779,-3,-0.102241335,0.136321779,45,0
445,Iowa,19,2002,2233,2934234,8,2002/10,10,5,12,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,0.272643559,-6,-0.204482669,0.141941886,46,0
446,Iowa,19,2002,2478,2934234,1,2002/11,11,5,13,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,0.034080445,2,0.06816089,0.130536763,47,0
447,Iowa,19,2002,2618,2934234,3,2002/12,12,4.9,1,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,0.102241335,1,0.034080445,0.147472043,48,0
448,Iowa,19,2003,2626,2941999,4,2003/01,1,4.3,13,25,NA,595.3,29698,595.3,290,NA,NA,2349117,3.5021,2.3602,24.6,14.92896497,NA,1997511,2916,NA,NA,6,NA,0.135961977,2,0.067980988,0.113361614,49,0
449,Iowa,19,2003,2375,2941999,3,2003/02,2,5.7,14,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,0.101971483,1,0.033990494,0.13034187,50,0
450,Iowa,19,2003,2482,2941999,7,2003/03,3,5.8,15,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,0.23793346,-3,-0.101971483,0.113301647,51,0
451,Iowa,19,2003,2232,2941999,2,2003/04,4,5.8,14,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.067980988,-2,-0.067980988,0.135961977,52,0
452,Iowa,19,2003,2308,2941999,4,2003/05,5,5.8,14,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,0.135961977,-2,-0.067980988,0.124631812,53,0
453,Iowa,19,2003,2085,2941999,0,2003/06,6,5.8,19,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,0,9,0.305914448,0.11896673,54,0
454,Iowa,19,2003,2164,2941999,8,2003/07,7,5.7,14,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,0.271923954,-1,-0.033990494,0.107636565,55,0
455,Iowa,19,2003,2129,2941999,1,2003/08,8,5.7,12,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0.033990494,0,0,0.11896673,56,0
456,Iowa,19,2003,2152,2941999,6,2003/09,9,5.7,14,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,0.203942965,-3,-0.101971483,0.152957224,57,0
457,Iowa,19,2003,2394,2941999,0,2003/10,10,5.6,13,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,0,5,0.169952471,0.147135916,58,0
458,Iowa,19,2003,2256,2941999,6,2003/11,11,5.6,21,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,0.203942965,-4,-0.135961977,0.175327421,59,0
459,Iowa,19,2003,2859,2941999,6,2003/12,12,5.6,15,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,0.203942965,1,0.033990494,0.169550749,60,0
460,Iowa,19,2004,2837,2953635,7,2004/01,1,4.4,17,28,NA,607.1,32148,607.1,288,1.71,0.499,2361814,3.7165,2.4334,24.3,14.96346028,NA,7589780,2901,NA,NA,10,NA,0.236996108,3,0.101569761,0.175193514,61,0
461,Iowa,19,2004,2312,2953635,6,2004/02,2,10,13,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,0.203139521,-2,-0.067713174,0.186345135,62,0
462,Iowa,19,2004,2220,2953635,5,2004/03,3,9.8,10,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,0.169282934,2,0.067713174,0.169282934,63,0
463,Iowa,19,2004,2127,2953635,1,2004/04,4,9.7,18,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,0.033856587,1,0.033856587,0.174925699,64,0
464,Iowa,19,2004,2129,2953635,8,2004/05,5,9.6,17,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,0.270852695,-2,-0.067713174,0.157997405,65,0
465,Iowa,19,2004,2048,2953635,3,2004/06,6,9.4,5,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,0.101569761,3,0.101569761,0.135426348,66,0
466,Iowa,19,2004,2109,2953635,8,2004/07,7,9.3,14,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,0.270852695,-6,-0.203139521,0.141069112,67,0
467,Iowa,19,2004,2123,2953635,3,2004/08,8,9.2,4,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.101569761,-3,-0.101569761,0.135426348,68,0
468,Iowa,19,2004,2106,2953635,1,2004/09,9,9.2,7,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,0.033856587,2,0.067713174,0.124140819,69,0
469,Iowa,19,2004,2300,2953635,2,2004/10,10,9.1,15,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,0.067713174,2,0.067713174,0.095865215,70,0
470,Iowa,19,2004,2265,2953635,7,2004/11,11,9.1,16,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,0.236996108,0,0,0.123914288,71,0
471,Iowa,19,2004,2321,2953635,1,2004/12,12,9,10,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,0.033856587,3,0.101569761,0.135138036,72,0
472,Iowa,19,2005,2566,2964454,3,2005/01,1,4.5,16,30,NA,611.9,32869,611.9,294,NA,NA,2374531,3.9271,2.5199,24.5,14.90524056,NA,1669320,2902,NA,NA,5,NA,0.101199074,2,0.067466049,0.168829873,73,0
473,Iowa,19,2005,2489,2964454,8,2005/02,2,5.9,15,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,0.269864198,-2,-0.067466049,0.140574863,74,0
474,Iowa,19,2005,2683,2964454,3,2005/03,3,5.9,10,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,0.101199074,2,0.067466049,0.163042953,75,0
475,Iowa,19,2005,2331,2964454,8,2005/04,4,5.8,15,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,0.269864198,1,0.033733025,0.191153807,76,0
476,Iowa,19,2005,2197,2964454,2,2005/05,5,5.8,16,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,0.067466049,3,0.101199074,0.163042953,77,0
477,Iowa,19,2005,2137,2964454,5,2005/06,6,5.7,18,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,0.168665123,3,0.101199074,0.168665123,78,0
478,Iowa,19,2005,2186,2964454,8,2005/07,7,5.5,21,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,0.269864198,-6,-0.202398148,0.134932099,79,0
479,Iowa,19,2005,2089,2964454,3,2005/08,8,5.4,13,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,0.101199074,3,0.101199074,0.123687757,80,0
480,Iowa,19,2005,2080,2964454,4,2005/09,9,5.3,12,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,0.134932099,2,0.067466049,0.118065586,81,0
481,Maine,23,1999,1149,1266808,5,1999/01,1,4.1,5,15,207004,601.1,25488,601.1,133,NA,NA,158762,0.688,0.5956,22.9,12.53244375,NA,1451998,1260,NA,NA,1,NA,0.394692803,-4,-0.315754242,0.407849229,1,0
482,Maine,23,1999,1162,1266808,8,1999/02,2,3.2,7,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,0.631508484,-5,-0.394692803,0.407849229,2,0
483,Maine,23,1999,1159,1266808,0,1999/03,3,3.1,10,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,0,9,0.710447045,0.407849229,3,0
484,Maine,23,1999,980,1266808,3,1999/04,4,3,3,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,0.236815682,2,0.157877121,0.368379949,4,0
485,Maine,23,1999,940,1266808,9,1999/05,5,3,12,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0.710447045,-8,-0.631508484,0.315754242,5,0
486,Maine,23,1999,939,1266808,6,1999/06,6,3,9,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,0.473631363,-3,-0.236815682,0.394692803,6,0
487,Maine,23,1999,965,1266808,2,1999/07,7,3.1,1,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,0.157877121,0,0,0.368379949,7,0
488,Maine,23,1999,929,1266808,4,1999/08,8,3.2,1,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,0.315754242,-2,-0.157877121,0.315754242,8,0
489,Maine,23,1999,940,1266808,6,1999/09,9,3.3,4,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,0.473631363,0,0,0.276284962,9,0
490,Maine,23,1999,1097,1266808,1,1999/10,10,3.4,2,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,0.078938561,4,0.315754242,0.341480903,10,0
491,Maine,23,1999,962,1266808,5,1999/11,11,3.4,2,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,0.394692803,1,0.078938561,0.40650936,11,0
492,Maine,23,1999,1039,1266808,3,1999/12,12,3.5,6,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,0.236815682,-1,-0.078938561,0.379861539,12,0
493,Maine,23,2000,1308,1274923,7,2000/01,1,3.6,5,4,208666,531.4,27109,531.4,129,1.74,0.4397,1031150,0.7377,0.5662,24.1,12.5228648,41.3,3496760,1267,736280,NA,1,0.366084728,0.549052766,-6,-0.470616657,0.418995852,13,0
494,Maine,23,2000,1124,1274923,9,2000/02,2,3.7,10,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,0.705924985,-3,-0.235308328,0.379359088,14,0
495,Maine,23,2000,1045,1274923,4,2000/03,3,3.7,3,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0.313744438,-3,-0.235308328,0.352962493,15,0
496,Maine,23,2000,959,1274923,4,2000/04,4,3.7,9,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,0.313744438,3,0.235308328,0.379107862,16,0
497,Maine,23,2000,1056,1274923,2,2000/05,5,3.8,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,0.156872219,1,0.078436109,0.339889808,17,0
498,Maine,23,2000,974,1274923,1,2000/06,6,4,14,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,0.078436109,8,0.627488876,0.287599068,18,0
499,Maine,23,2000,870,1274923,9,2000/07,7,4.1,10,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,0.705924985,-2,-0.156872219,0.326817123,19,0
500,Maine,23,2000,975,1274923,6,2000/08,8,4.3,10,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,0.470616657,-3,-0.235308328,0.379107862,20,0
501,Maine,23,2000,894,1274923,0,2000/09,9,4.4,1,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,0,6,0.470616657,0.418325917,21,0
502,Maine,23,2000,1041,1274923,7,2000/10,10,4.5,2,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,0.549052766,-1,-0.078436109,0.391414067,22,0
503,Maine,23,2000,1027,1274923,6,2000/11,11,4.5,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,0.470616657,-2,-0.156872219,0.312977957,23,0
504,Maine,23,2000,1081,1274923,4,2000/12,12,4.5,2,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,0.313744438,2,0.156872219,0.312977957,24,0
505,Maine,23,2001,1163,1285692,7,2001/01,1,3.3,5,15,198923,537,28279,537,127,NA,NA,1041847,0.8159,0.6369,22.2,12.71066476,NA,5643144,1277,NA,NA,2,NA,0.544453882,-5,-0.38889563,0.312211476,25,0
506,Maine,23,2001,1055,1285692,0,2001/02,2,5.8,4,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0.298591305,26,0
507,Maine,23,2001,1090,1285692,0,2001/03,3,5.8,7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,0,2,0.155558252,0.298153316,27,0
508,Maine,23,2001,1050,1285692,7,2001/04,4,5.8,6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,0.544453882,2,0.155558252,0.311116504,28,0
509,Maine,23,2001,1075,1285692,5,2001/05,5,5.7,10,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,0.38889563,-2,-0.155558252,0.401858817,29,0
510,Maine,23,2001,966,1285692,4,2001/06,6,5.6,9,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,0.311116504,-2,-0.155558252,0.505564319,30,0
511,Maine,23,2001,935,1285692,8,2001/07,7,5.5,5,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,0.622233008,-4,-0.311116504,0.453711568,31,0
512,Maine,23,2001,1032,1285692,7,2001/08,8,5.5,10,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,0.544453882,-3,-0.233337378,0.466674756,32,0
513,Maine,23,2001,1037,1285692,3,2001/10,10,5.3,6,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.233337378,-3,-0.233337378,0.478713568,34,0
514,Maine,23,2001,954,1285692,6,2001/11,11,5.2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,0.466674756,-1,-0.077779126,0.387971254,35,0
515,Maine,23,2001,1137,1285692,4,2001/12,12,5.1,9,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.311116504,-4,-0.311116504,0.374289107,36,0
516,Maine,23,2002,1162,1295960,9,2002/01,1,4.1,10,17,NA,537.9,29057,537.9,141,NA,NA,1054292,0.8847,0.7074,23.8,12.88388531,NA,21479831,1265,NA,NA,6,NA,0.694465879,-3,-0.231488626,0.39970194,37,0
517,Maine,23,2002,1102,1295960,0,2002/02,2,7.6,8,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,0,3,0.231488626,0.373364731,38,0
518,Maine,23,2002,1186,1295960,7,2002/03,3,8,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,0.540140128,-5,-0.385814377,0.372953898,39,0
519,Maine,23,2002,1056,1295960,5,2002/04,4,8.2,13,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,0.385814377,2,0.154325751,0.270070064,40,0
520,Maine,23,2002,1118,1295960,4,2002/05,5,8.4,2,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,0.308651502,-2,-0.154325751,0.295791022,41,0
521,Maine,23,2002,914,1295960,4,2002/06,6,8.6,2,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,0.308651502,1,0.077162875,0.231488626,42,0
